loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,delinq_2yrs,fico_range_low,fico_range_high,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,is_default,grade_encoded,emp_length_num,fico_score,purpose_debt_consolidation,purpose_home_improvement,purpose_major_purchase,purpose_other,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,verification_status_Source Verified,verification_status_Verified,term_ 60 months
15345,15345, 36 months,5.48,463.22,B,B4,3 years,RENT,21607.416664443084,Not Verified,Fully Paid,major_purchase,27.300693893036065,1,746,750,22,1,49104,68.3,26,f,Individual,2,0.0,0,2,3,748.0,False,False,True,False,False,False,True,False,False,False
32413,32413, 36 months,7.81,1012.87,C,C5,9 years,OWN,75346.81822064093,Source Verified,Fully Paid,home_improvement,16.066149662724346,0,755,759,14,0,9514,83.3,29,w,Individual,2,0.0,0,3,9,757.0,False,True,False,False,False,True,False,True,False,False
10208,10208, 60 months,29.76,432.0,C,C5,6 years,MORTGAGE,61378.98226633724,Verified,Fully Paid,credit_card,9.332676615657387,0,759,763,13,0,24246,27.0,30,w,Individual,2,1.0,0,3,6,761.0,False,False,False,False,True,False,False,False,True,True
38455,38455, 36 months,12.01,1277.44,C,C3,6 years,RENT,47620.10188285695,Source Verified,Default,major_purchase,32.920980742583566,1,633,637,14,0,47598,77.7,33,w,Individual,2,0.0,1,3,6,635.0,False,False,True,False,False,False,True,True,False,False
33018,33018, 60 months,29.39,1390.66,A,A1,4 years,MORTGAGE,55691.60944763087,Source Verified,Does not meet the credit policy. Status:Charged Off,home_improvement,31.687628824092887,0,615,619,20,0,25362,32.4,31,w,Individual,1,1.0,1,1,4,617.0,False,True,False,False,True,False,False,True,False,True
13080,13080, 60 months,9.56,419.36,D,D4,6 years,RENT,39413.32881396812,Not Verified,Default,home_improvement,10.920745342127113,1,637,641,20,0,41623,27.3,26,w,Individual,1,0.0,1,4,6,639.0,False,True,False,False,False,False,True,False,False,True
26902,26902, 36 months,14.03,919.84,C,C1,2 years,RENT,142000.77907464968,Verified,Does not meet the credit policy. Status:Charged Off,debt_consolidation,13.719055817923335,0,714,718,6,0,24257,47.6,9,w,Individual,2,0.0,1,3,2,716.0,True,False,False,False,False,False,True,False,True,False
14486,14486, 60 months,23.82,566.96,A,A3,8 years,MORTGAGE,21901.94870339013,Not Verified,Default,other,31.818305583805053,1,680,684,15,2,5761,11.0,26,f,Individual,3,0.0,1,1,8,682.0,False,False,False,True,True,False,False,False,False,True
26158,26158, 60 months,21.44,991.42,B,B5,2 years,ANY,73985.93592476886,Not Verified,Does not meet the credit policy. Status:Charged Off,debt_consolidation,39.42708169224155,0,718,722,6,0,10658,82.6,21,f,Individual,0,0.0,1,2,2,720.0,True,False,False,False,False,False,False,False,False,True
25519,25519, 36 months,19.53,942.28,D,D5,10+ years,MORTGAGE,31490.43187957636,Source Verified,Does not meet the credit policy. Status:Charged Off,other,34.52744503167329,0,731,735,8,0,22107,83.7,23,f,Individual,0,0.0,1,4,10,733.0,False,False,False,True,True,False,False,True,False,False
36379,36379, 36 months,18.25,1319.75,C,C1,8 years,MORTGAGE,43022.70234058896,Verified,Charged Off,other,28.945304285598677,0,655,659,9,1,22175,66.0,25,w,Individual,2,0.0,1,3,8,657.0,False,False,False,True,True,False,False,False,True,False
33378,33378, 36 months,26.09,1346.42,A,A2,7 years,RENT,48071.0178350416,Verified,Default,debt_consolidation,37.039907929962745,0,767,771,23,1,49807,32.3,36,f,Individual,0,0.0,1,1,7,769.0,True,False,False,False,False,False,True,False,True,False
19031,19031, 36 months,10.87,621.88,B,B3,5 years,MORTGAGE,36649.87940454942,Not Verified,Fully Paid,credit_card,14.983248405465025,0,719,723,13,0,11305,20.0,23,f,Individual,0,0.0,0,2,5,721.0,False,False,False,False,True,False,False,False,False,False
19536,19536, 36 months,16.06,687.41,B,B5,1 year,MORTGAGE,53458.09943839308,Not Verified,Charged Off,home_improvement,5.3378269752848775,0,649,653,14,0,18825,67.9,17,w,Individual,0,0.0,1,2,1,651.0,False,True,False,False,True,False,False,False,False,False
5446,5446, 36 months,8.89,172.9,C,C2,3 years,RENT,16088.967271381944,Source Verified,Charged Off,major_purchase,16.233882552222823,0,708,712,22,1,26739,14.3,38,f,Individual,1,0.0,1,3,3,710.0,False,False,True,False,False,False,True,True,False,False
22618,22618, 36 months,19.9,839.41,D,D5,4 years,RENT,27818.3477737008,Verified,Does not meet the credit policy. Status:Charged Off,home_improvement,39.01770114733961,0,716,720,23,0,42571,42.0,40,w,Individual,0,0.0,1,4,4,718.0,False,True,False,False,False,False,True,False,True,False
11587,11587, 36 months,11.26,380.77,B,B5,3 years,OWN,23683.86250882193,Verified,Fully Paid,debt_consolidation,35.868961562026655,0,767,771,14,1,17009,13.0,23,f,Individual,0,0.0,0,2,3,769.0,True,False,False,False,False,True,False,False,True,False
36480,36480, 36 months,13.35,1235.31,B,B2,5 years,RENT,32512.36533105085,Source Verified,Does not meet the credit policy. Status:Charged Off,credit_card,6.76246896340271,0,705,709,24,0,37943,43.4,43,f,Individual,0,0.0,1,2,5,707.0,False,False,False,False,False,False,True,True,False,False
37994,37994, 60 months,16.78,1350.43,E,E1,5 years,RENT,40225.02780966833,Not Verified,Does not meet the credit policy. Status:Charged Off,major_purchase,22.568545094766097,0,681,685,11,0,27008,17.1,22,f,Individual,2,0.0,1,5,5,683.0,False,False,True,False,False,False,True,False,False,True
25527,25527, 60 months,5.67,772.77,C,C3,5 years,OWN,59693.26809781392,Verified,Fully Paid,major_purchase,7.765345250766934,0,713,717,12,0,39365,7.9,22,f,Individual,0,0.0,0,3,5,715.0,False,False,True,False,False,True,False,False,True,True
28569,28569, 36 months,7.3,886.05,C,C2,8 years,RENT,43404.196856195085,Source Verified,Does not meet the credit policy. Status:Charged Off,credit_card,32.61609960945031,0,648,652,6,0,2967,45.5,19,w,Individual,1,0.0,1,3,8,650.0,False,False,False,False,False,False,True,True,False,False
16151,16151, 36 months,22.15,618.07,B,B2,1 year,MORTGAGE,38760.0702985222,Not Verified,Charged Off,major_purchase,18.04154508956593,0,647,651,4,0,6462,56.1,23,f,Individual,0,0.0,1,2,1,649.0,False,False,True,False,True,False,False,False,False,False
10558,10558, 36 months,15.72,369.73,C,C5,7 years,RENT,46074.7899853774,Source Verified,Fully Paid,major_purchase,36.9180781489718,0,733,737,5,0,20430,44.5,9,w,Individual,0,0.0,0,3,7,735.0,False,False,True,False,False,False,True,True,False,False
37954,37954, 60 months,26.62,1541.75,C,C2,< 1 year,MORTGAGE,42232.42130695964,Verified,Does not meet the credit policy. Status:Charged Off,credit_card,6.905837080369896,0,725,729,5,0,18847,20.9,16,f,Individual,1,0.0,1,3,0,727.0,False,False,False,False,True,False,False,False,True,True
39700,39700, 36 months,22.37,1523.77,B,B3,5 years,MORTGAGE,49727.55867908275,Not Verified,Charged Off,debt_consolidation,30.689876568598507,0,732,736,6,0,18211,12.0,15,w,Individual,0,0.0,1,2,5,734.0,True,False,False,False,True,False,False,False,False,False
32500,32500, 36 months,5.2,976.98,G,G1,4 years,RENT,50664.09067690117,Source Verified,Charged Off,debt_consolidation,18.97780193340658,1,678,682,21,0,16238,16.4,23,f,Individual,1,0.0,1,7,4,680.0,True,False,False,False,False,False,True,True,False,False
7032,7032, 60 months,20.42,262.84,E,E1,8 years,OWN,40543.15916919131,Source Verified,Default,major_purchase,14.387924535802965,0,772,776,20,0,29784,70.4,28,f,Individual,2,0.0,1,5,8,774.0,False,False,True,False,False,True,False,True,False,True
6252,6252, 60 months,7.34,194.02,D,D1,7 years,MORTGAGE,27240.887290506285,Source Verified,Default,debt_consolidation,23.110719834076846,3,743,747,15,1,2915,6.4,25,w,Individual,0,0.0,1,4,7,745.0,True,False,False,False,True,False,False,True,False,True
10509,10509, 60 months,24.52,415.17,C,C3,5 years,MORTGAGE,58454.15049021589,Verified,Does not meet the credit policy. Status:Charged Off,debt_consolidation,21.99203442752051,0,711,715,9,0,37365,82.7,23,w,Individual,0,0.0,1,3,5,713.0,True,False,False,False,True,False,False,False,True,True
18900,18900, 60 months,29.79,800.16,C,C5,10+ years,MORTGAGE,90930.23272533008,Verified,Charged Off,major_purchase,17.208381425492355,1,744,748,10,0,2892,80.6,27,w,Individual,0,0.0,1,3,10,746.0,False,False,True,False,True,False,False,False,True,True
19523,19523, 36 months,18.28,708.55,B,B3,< 1 year,MORTGAGE,35230.88250063876,Verified,Charged Off,major_purchase,27.709978797865663,0,786,790,20,0,19561,84.2,27,w,Individual,4,0.0,1,2,0,788.0,False,False,True,False,True,False,False,False,True,False
6881,6881, 36 months,22.07,263.04,B,B2,4 years,MORTGAGE,56683.17123999392,Source Verified,Charged Off,debt_consolidation,28.14606867873499,0,719,723,12,1,36620,84.1,27,f,Individual,1,0.0,1,2,4,721.0,True,False,False,False,True,False,False,True,False,False
38037,38037, 36 months,10.93,1244.02,D,D4,< 1 year,RENT,47961.04400422524,Verified,Fully Paid,other,7.69983643991837,0,783,787,15,0,14124,65.1,17,f,Individual,3,0.0,0,4,0,785.0,False,False,False,True,False,False,True,False,True,False
6630,6630, 36 months,15.94,232.89,C,C4,10+ years,MORTGAGE,80022.69725596509,Source Verified,Default,credit_card,25.83952751210045,0,700,704,17,0,19709,81.3,20,w,Individual,0,0.0,1,3,10,702.0,False,False,False,False,True,False,False,True,False,False
25789,25789, 60 months,26.4,1044.56,E,E4,< 1 year,MORTGAGE,38806.27855960095,Source Verified,Charged Off,debt_consolidation,29.87572948827988,0,706,710,14,0,16173,70.7,27,f,Individual,3,0.0,1,5,0,708.0,True,False,False,False,True,False,False,True,False,True
27523,27523, 36 months,9.19,877.66,A,A1,,RENT,53747.25355654612,Source Verified,Charged Off,debt_consolidation,7.656096054477701,0,678,682,7,0,14100,32.0,14,w,Individual,2,0.0,1,1,0,680.0,True,False,False,False,False,False,True,True,False,False
22958,22958, 36 months,11.64,758.59,C,C3,,RENT,56283.64961261946,Not Verified,Charged Off,other,28.069572376260567,0,762,766,22,0,49902,73.0,25,w,Individual,1,0.0,1,3,0,764.0,False,False,False,True,False,False,True,False,False,False
6695,6695, 60 months,16.14,235.84,C,C3,1 year,MORTGAGE,68001.31872783437,Source Verified,Fully Paid,home_improvement,33.13920332375083,1,607,611,9,2,13273,60.4,15,w,Individual,2,0.0,0,3,1,609.0,False,True,False,False,True,False,False,True,False,True
19821,19821, 36 months,22.81,765.3,C,C1,< 1 year,RENT,34522.20472983709,Verified,Default,home_improvement,34.1180396357102,0,698,702,22,0,47051,7.5,33,w,Individual,0,0.0,1,3,0,700.0,False,True,False,False,False,False,True,False,True,False
8262,8262, 60 months,14.4,283.98,E,E2,< 1 year,MORTGAGE,69703.98703772762,Source Verified,Does not meet the credit policy. Status:Charged Off,credit_card,6.457657979496563,2,660,664,19,0,19180,75.8,37,w,Individual,1,0.0,1,5,0,662.0,False,False,False,False,True,False,False,True,False,True
6445,6445, 60 months,28.19,267.25,G,G4,2 years,OWN,45874.3400328856,Verified,Does not meet the credit policy. Status:Charged Off,major_purchase,29.409611565064047,0,699,703,19,0,43587,83.4,37,w,Individual,1,0.0,1,7,2,701.0,False,False,True,False,False,True,False,False,True,True
21436,21436, 36 months,7.36,665.42,A,A4,1 year,MORTGAGE,77429.11959914521,Not Verified,Does not meet the credit policy. Status:Charged Off,debt_consolidation,32.894179982254514,0,626,630,7,0,27158,51.6,14,f,Individual,2,0.0,1,1,1,628.0,True,False,False,False,True,False,False,False,False,False
14949,14949, 36 months,14.27,512.88,A,A1,2 years,OWN,49074.2024689464,Not Verified,Default,other,18.888797943560764,0,718,722,8,0,11070,48.8,10,f,Individual,0,0.0,1,1,2,720.0,False,False,False,True,False,True,False,False,False,False
28963,28963, 36 months,22.72,1116.93,A,A4,< 1 year,RENT,112021.00069467544,Source Verified,Default,major_purchase,23.999426747962325,2,619,623,13,0,14889,43.5,32,f,Individual,4,0.0,1,1,0,621.0,False,False,True,False,False,False,True,True,False,False
34932,34932, 36 months,10.65,1137.85,C,C5,2 years,RENT,26778.27255266119,Verified,Does not meet the credit policy. Status:Charged Off,major_purchase,14.279045168465116,0,656,660,8,0,40911,69.7,18,w,Joint App,3,0.0,1,3,2,658.0,False,False,True,False,False,False,True,False,True,False
11901,11901, 36 months,21.41,450.88,B,B3,7 years,MORTGAGE,78565.54648803412,Not Verified,Fully Paid,home_improvement,15.858442762298878,0,797,801,12,0,49369,24.4,30,f,Individual,1,0.0,0,2,7,799.0,False,True,False,False,True,False,False,False,False,False
38487,38487, 36 months,9.11,1225.85,D,D4,9 years,RENT,70017.17662438641,Not Verified,Fully Paid,debt_consolidation,22.55668422430892,0,622,626,21,0,49788,74.7,39,w,Individual,4,0.0,0,4,9,624.0,True,False,False,False,False,False,True,False,False,False
13597,13597, 60 months,6.4,416.12,B,B4,4 years,MORTGAGE,75396.22903722379,Not Verified,Does not meet the credit policy. Status:Charged Off,credit_card,10.289841379883976,0,699,703,9,0,12640,31.3,23,f,Individual,1,0.0,1,2,4,701.0,False,False,False,False,True,False,False,False,False,True
11855,11855, 36 months,8.03,371.66,C,C5,7 years,MORTGAGE,101375.04611132234,Verified,Fully Paid,other,17.968088476065514,0,729,733,17,0,43753,28.5,19,f,Individual,4,0.0,0,3,7,731.0,False,False,False,True,True,False,False,False,True,False
23678,23678, 60 months,28.25,982.61,D,D2,6 years,MORTGAGE,24368.94359296371,Source Verified,Default,debt_consolidation,15.550247334568436,0,754,758,23,0,28921,77.8,37,f,Individual,2,0.0,1,4,6,756.0,True,False,False,False,True,False,False,True,False,True
13263,13263, 36 months,18.79,484.76,C,C2,10+ years,RENT,176887.7820699691,Source Verified,Fully Paid,major_purchase,13.33873611405313,0,759,763,19,0,37070,20.7,26,w,Joint App,0,0.0,0,3,10,761.0,False,False,True,False,False,False,True,True,False,False
30805,30805, 36 months,24.91,1223.34,C,C5,< 1 year,MORTGAGE,77611.884239477,Not Verified,Does not meet the credit policy. Status:Charged Off,major_purchase,21.93610481871097,0,777,781,6,0,45762,82.6,19,f,Individual,1,0.0,1,3,0,779.0,False,False,True,False,True,False,False,False,False,False
31143,31143, 60 months,13.32,1054.14,A,A2,,OWN,157102.6913922283,Source Verified,Fully Paid,credit_card,34.3537026965723,0,791,795,4,0,11948,93.0,11,w,Individual,0,0.0,0,1,0,793.0,False,False,False,False,False,True,False,True,False,True
16874,16874, 36 months,19.82,625.55,B,B1,1 year,MORTGAGE,152141.2214325327,Not Verified,Charged Off,home_improvement,13.479173378522962,0,639,643,9,0,30325,33.8,14,f,Individual,2,0.0,1,2,1,641.0,False,True,False,False,True,False,False,False,False,False
32529,32529, 36 months,17.37,1165.75,C,C5,5 years,RENT,74170.92808651201,Verified,Default,credit_card,28.090554899357414,0,703,707,4,0,8747,88.5,15,f,Individual,2,0.0,1,3,5,705.0,False,False,False,False,False,False,True,False,True,False
25866,25866, 36 months,28.64,1078.87,C,C3,,MORTGAGE,68113.21416743458,Source Verified,Does not meet the credit policy. Status:Charged Off,credit_card,13.896741762731445,0,632,636,9,0,26895,56.0,13,w,Individual,2,0.0,1,3,0,634.0,False,False,False,False,True,False,False,True,False,False
19079,19079, 60 months,23.69,745.42,E,E3,4 years,MORTGAGE,87095.23528272052,Verified,Does not meet the credit policy. Status:Charged Off,debt_consolidation,9.972920881162745,0,628,632,24,0,15997,28.3,41,w,Individual,1,1.0,1,5,4,630.0,True,False,False,False,True,False,False,False,True,True
12243,12243, 36 months,23.26,475.58,E,E3,8 years,MORTGAGE,19138.67761503884,Source Verified,Default,home_improvement,38.01626668080917,1,632,636,8,1,12160,45.7,10,f,Individual,1,0.0,1,5,8,634.0,False,True,False,False,True,False,False,True,False,False
34872,34872, 36 months,6.16,1063.4,D,D4,1 year,OWN,57295.0600815509,Verified,Fully Paid,major_purchase,27.16325072583724,0,699,703,15,0,43815,77.0,24,w,Individual,4,0.0,0,4,1,701.0,False,False,True,False,False,True,False,False,True,False
14018,14018, 36 months,18.74,512.0,B,B5,9 years,MORTGAGE,97191.97192853306,Verified,Default,home_improvement,8.660867961828027,0,744,748,9,0,40090,65.0,18,f,Individual,0,0.0,1,2,9,746.0,False,True,False,False,True,False,False,False,True,False
17100,17100, 60 months,16.67,606.86,D,D5,,RENT,128541.9957617172,Source Verified,Charged Off,debt_consolidation,27.14253990975534,0,673,677,11,0,35463,49.5,14,f,Individual,0,0.0,1,4,0,675.0,True,False,False,False,False,False,True,True,False,True
24800,24800, 60 months,28.2,1028.5,B,B2,,MORTGAGE,51162.37914172668,Not Verified,Default,debt_consolidation,11.172145548736768,0,664,668,22,0,39110,28.2,30,w,Individual,1,0.0,1,2,0,666.0,True,False,False,False,True,False,False,False,False,True
31910,31910, 36 months,11.43,1051.2,B,B5,1 year,RENT,71705.99129657936,Not Verified,Fully Paid,credit_card,36.07287693704485,0,721,725,8,0,22718,70.3,17,f,Individual,2,0.0,0,2,1,723.0,False,False,False,False,False,False,True,False,False,False
34437,34437, 60 months,11.75,1139.69,B,B5,4 years,MORTGAGE,79719.5797433293,Verified,Default,debt_consolidation,13.661478584262236,0,642,646,18,0,9848,33.2,27,w,Individual,4,0.0,1,2,4,644.0,True,False,False,False,True,False,False,False,True,True
16001,16001, 36 months,15.28,556.88,A,A2,10+ years,MORTGAGE,57461.78544435266,Verified,Fully Paid,home_improvement,33.23792589284389,0,790,794,17,0,7525,34.8,19,f,Individual,1,0.0,0,1,10,792.0,False,True,False,False,True,False,False,False,True,False
24942,24942, 36 months,11.08,817.51,B,B5,9 years,RENT,37541.604292596974,Not Verified,Charged Off,credit_card,11.971833180474174,0,716,720,19,0,5769,72.2,33,f,Individual,0,0.0,1,2,9,718.0,False,False,False,False,False,False,True,False,False,False
25862,25862, 36 months,8.23,813.17,C,C5,8 years,MORTGAGE,42991.95443088389,Source Verified,Fully Paid,credit_card,24.54016148905168,0,726,730,9,0,38828,55.3,19,w,Individual,3,0.0,0,3,8,728.0,False,False,False,False,True,False,False,True,False,False
16669,16669, 36 months,26.44,675.52,F,F1,7 years,MORTGAGE,35513.53961373052,Source Verified,Does not meet the credit policy. Status:Charged Off,credit_card,36.93150372075351,0,699,703,20,0,5777,21.7,38,f,Individual,1,0.0,1,6,7,701.0,False,False,False,False,True,False,False,True,False,False
20916,20916, 36 months,18.96,766.27,B,B2,6 years,MORTGAGE,28107.73859541595,Verified,Fully Paid,home_improvement,15.360091800850244,2,785,789,20,0,37189,66.8,29,w,Individual,0,0.0,0,2,6,787.0,False,True,False,False,True,False,False,False,True,False
15878,15878, 36 months,26.53,644.23,E,E1,7 years,RENT,55003.45941534313,Source Verified,Default,credit_card,7.848906675266583,0,690,694,19,0,41497,28.2,31,f,Joint App,1,0.0,1,5,7,692.0,False,False,False,False,False,False,True,True,False,False
7985,7985, 36 months,25.78,320.79,B,B4,1 year,MORTGAGE,181384.738266101,Verified,Does not meet the credit policy. Status:Charged Off,other,24.340718949475065,0,642,646,4,0,46559,73.4,10,w,Individual,1,0.0,1,2,1,644.0,False,False,False,True,True,False,False,False,True,False
37369,37369, 60 months,12.05,1242.08,B,B2,8 years,MORTGAGE,67728.48671495446,Source Verified,Fully Paid,other,11.031570061342189,0,764,768,21,0,4037,48.1,35,w,Individual,0,0.0,0,2,8,766.0,False,False,False,True,True,False,False,True,False,True
